gid,animal,time,geom,label
340,767,2006-04-20 08:02:12,0101000020110F0000D78D149FD8CC3241F1BEA4C23F0F5641,0
341,767,2006-04-20 12:03:08,0101000020110F0000D9A903BABDCC3241A03967ED470F5641,0
343,767,2006-04-20 20:01:52,0101000020110F00005A8869E7FBC83241E6FA8863AB0F5641,2
344,767,2006-04-21 00:02:43,0101000020110F0000B6BFB3E35CC43241064E72ACFE0E5641,2
345,767,2006-04-21 04:01:10,0101000020110F00000D869D7EF2C63241E6945F466A0F5641,2
346,767,2006-04-21 08:02:49,0101000020110F000012569DD3D1C932412B10E4A1F20F5641,2
347,767,2006-04-21 16:01:23,0101000020110F000019DB52790FC932415D70A326A60F5641,2
348,767,2006-04-21 20:01:40,0101000020110F0000B68353C694C632416D2DDBE0760F5641,2
349,767,2006-04-22 00:00:52,0101000020110F0000BB5F265470C632418559EA25600F5641,2
350,767,2006-04-22 04:00:55,0101000020110F000046E1C4C9D5C83241030AB3C2A20F5641,2
351,767,2006-04-22 08:02:24,0101000020110F00003586EFBE58CA3241810B0D0ECA0F5641,2
352,767,2006-04-22 16:02:55,0101000020110F00009D2402C79FC93241D768DC91760F5641,2
353,767,2006-04-22 20:01:23,0101000020110F00003242B2E978C73241DF50171B540F5641,2
354,767,2006-04-23 00:00:55,0101000020110F00001EFA51269FC632413DEF8A44640F5641,2
355,767,2006-04-23 04:01:17,0101000020110F0000B7E077BD58C63241ED128F21750F5641,2
356,767,2006-04-23 08:01:55,0101000020110F00000D1016A824C83241252A0A00FF0F5641,2
358,767,2006-04-23 16:01:54,0101000020110F0000E1E74335CAC632413005F382FA0F5641,2
359,767,2006-04-23 20:02:23,0101000020110F000041D45C84DEC9324183A27B7F920F5641,2
360,767,2006-04-24 00:01:54,0101000020110F00003EC660057EC632419374E8964F0F5641,2
361,767,2006-04-24 08:01:54,0101000020110F00000963342C02CA32417BD80DD0DB0F5641,2
362,767,2006-04-24 20:02:22,0101000020110F0000E7E7025DF4C532414C007A0E420F5641,2
363,767,2006-04-25 00:00:55,0101000020110F0000B23AE685FCC53241E6F9FE13450F5641,2
269,767,2006-03-23 06:03:08,0101000020110F0000EAD5F82E07CB3241D4F83F9CFA0D5641,1
368,767,2006-04-26 00:01:59,0101000020110F0000E19823CC95C532412AAA9F2A990F5641,2
369,767,2006-04-26 04:02:17,0101000020110F0000748C33CF77C63241673B4F14B30F5641,2
371,767,2006-04-26 16:02:23,0101000020110F0000DFB5D74FC6C63241C573D5461C105641,2
372,767,2006-04-26 20:01:47,0101000020110F0000ACCD39981DC532416C50E4985E0F5641,2
373,767,2006-04-27 00:02:11,0101000020110F00009AC661C41AC53241CA2739DA4C0F5641,2
376,767,2006-04-29 00:02:55,0101000020110F0000A6B781E8AEC332415D071E77780F5641,2
377,767,2006-04-29 04:01:20,0101000020110F00002F6F8A5EC1C63241866B7BA4B20F5641,2
378,767,2006-04-29 08:02:46,0101000020110F00004266806299C7324125ED42F701105641,2
379,767,2006-04-29 16:02:05,0101000020110F00000ADC36D61AC73241C68F692BF10F5641,2
381,767,2006-04-30 00:02:47,0101000020110F00005148534D78C83241C2A7D86FAB0F5641,2
382,767,2006-04-30 12:01:23,0101000020110F000048ED8F7D1DCA32419E88518BB30F5641,2
383,767,2006-04-30 16:01:42,0101000020110F00000DA78A021CCA3241E0BCF6BDB80F5641,2
384,767,2006-04-30 20:01:54,0101000020110F0000495BC7C189C832418DD66E3E8F0F5641,2
385,767,2006-05-01 00:01:49,0101000020110F000097EBA78514C532410F0C41F2350F5641,2
386,767,2006-05-01 08:02:29,0101000020110F0000C9DC842BAFC732419B7D14AEF80F5641,2
387,767,2006-05-01 12:02:11,0101000020110F0000287DA5D1E1C63241595CB1E305105641,2
388,767,2006-05-01 16:02:29,0101000020110F0000AC632AD824C73241E7C20C090B105641,2
389,767,2006-05-01 20:01:36,0101000020110F0000661C7E1506C53241E6BCF526390F5641,2
390,767,2006-05-02 00:02:07,0101000020110F00007CBA365832C532416A691125690F5641,2
392,767,2006-05-02 12:02:03,0101000020110F0000D813D967F8C632411EDEF38744105641,2
393,767,2006-05-02 16:03:03,0101000020110F0000BD1DC0FA13C732410E5160FB1E105641,2
394,767,2006-05-02 20:02:58,0101000020110F0000D6C88D6F3FC53241C6E18CB32C0F5641,2
395,767,2006-05-03 00:00:48,0101000020110F0000FE2C54EB2FC632414E2B4300580F5641,2
396,767,2006-05-03 04:01:19,0101000020110F000002CD31275EC83241DF74C565940F5641,2
397,767,2006-05-03 12:03:06,0101000020110F0000BDA263DBB4C63241C09C537002105641,2
398,767,2006-05-03 16:02:09,0101000020110F0000BAD3213DFEC6324156D48187FD0F5641,2
399,767,2006-05-03 20:00:55,0101000020110F00006688BEA017C53241BDFEA42C380F5641,2
400,767,2006-05-04 00:01:41,0101000020110F0000F790321F43C632417645FECA550F5641,2
401,767,2006-05-04 04:03:08,0101000020110F0000143BE008FCC632414EF5C134C10F5641,2
403,767,2006-05-04 16:00:53,0101000020110F0000855FEA2509C73241AED2C29CF20F5641,2
404,767,2006-05-04 20:02:13,0101000020110F000036372A784BC532414AD021BA3A0F5641,2
464,767,2006-05-23 04:03:07,0101000020110F0000C21CB9E660C73241BD8ACECDA80F5641,2
406,767,2006-05-05 04:03:01,0101000020110F00003A588310A7C63241654D4F97E90F5641,2
407,767,2006-05-05 16:01:24,0101000020110F0000B467E0DE5AC93241452F21FEDF0F5641,2
408,767,2006-05-05 20:00:47,0101000020110F0000E40B41C123C8324176D52E947D0F5641,2
409,767,2006-05-06 00:00:54,0101000020110F00007D2C12DE37C63241DA6B899D500F5641,2
410,767,2006-05-06 12:01:45,0101000020110F00008FC5F48EBBC632412490185726105641,2
411,767,2006-05-06 16:01:56,0101000020110F000020977A7CC4C63241AE9FBA0902105641,2
413,767,2006-05-07 00:02:22,0101000020110F0000CF8F966025C6324146B932079A0F5641,2
414,767,2006-05-07 08:02:54,0101000020110F0000EA33904EB0C83241EE0F8E2BD40F5641,2
415,767,2006-05-07 12:02:24,0101000020110F000091C059E262C832417461620ACD0F5641,2
416,767,2006-05-07 20:00:42,0101000020110F0000BA9168462FC7324121FF92A15F0F5641,2
417,767,2006-05-08 00:01:22,0101000020110F00004DBF23CF6BC63241E3C4783D8D0F5641,2
418,767,2006-05-08 04:01:26,0101000020110F00005BB9935D77C73241F6253A3B930F5641,2
419,767,2006-05-08 08:02:39,0101000020110F00006F909C2BC1C7324107F1FF6BDC0F5641,2
420,767,2006-05-08 12:02:11,0101000020110F0000A5B3BC96ACC8324196CB0866D40F5641,2
421,767,2006-05-08 16:03:01,0101000020110F00009534561408C732419102D183E90F5641,2
422,767,2006-05-08 20:01:38,0101000020110F000007F6F35255C73241840A50D8710F5641,2
423,767,2006-05-09 00:02:04,0101000020110F00003167CF0045C632418692A64FFA0F5641,2
425,767,2006-05-09 16:02:24,0101000020110F00008982B634E5C832419906CF31D00F5641,2
426,767,2006-05-10 16:01:23,0101000020110F0000CBF9208137C932411CFB467CE20F5641,2
427,767,2006-05-10 20:00:53,0101000020110F0000ACE421F277C832418C4559F4850F5641,2
428,767,2006-05-11 00:03:06,0101000020110F0000F61C60E0E2C63241D57E0897B60F5641,2
429,767,2006-05-11 08:01:52,0101000020110F000066523B29ABC632417D1CD3C207105641,2
430,767,2006-05-11 12:01:54,0101000020110F0000731950ECA7C7324150E39CDF22105641,2
431,767,2006-05-11 20:01:43,0101000020110F00005D488F7BDFC73241CF4C8FDC6D0F5641,2
432,767,2006-05-12 00:00:53,0101000020110F000043CE986937C73241F6204CCD870F5641,2
434,767,2006-05-12 12:01:35,0101000020110F00008A8E47D66EC6324137E96C0731105641,2
435,767,2006-05-12 16:03:01,0101000020110F00006F3B9FA6ABC6324192169BAC10105641,2
436,767,2006-05-12 20:02:11,0101000020110F00009D9F244AC6C63241395D9C6C550F5641,2
437,767,2006-05-13 00:01:24,0101000020110F0000BF315F8397C63241D09F7453630F5641,2
438,767,2006-05-13 04:03:03,0101000020110F00007630282789C63241A78138CEE80F5641,2
439,767,2006-05-13 08:01:53,0101000020110F0000124128F0F7C6324111C2A73329105641,2
440,767,2006-05-13 12:02:35,0101000020110F0000B990E42B3FC7324194F9877BD60F5641,2
441,767,2006-05-13 20:00:48,0101000020110F000029C6BF7407C7324178382A795C0F5641,2
442,767,2006-05-14 00:01:24,0101000020110F00007DBAF43645C63241B274D1B44B0F5641,2
443,767,2006-05-14 04:01:12,0101000020110F0000618B1FA096C8324146003D30AB0F5641,2
444,767,2006-05-14 08:02:33,0101000020110F0000BCF4E516FAC83241BA65EAB5DA0F5641,2
445,767,2006-05-14 12:01:48,0101000020110F00008468E7F20DC93241C13B9865D10F5641,2
447,767,2006-05-16 00:01:13,0101000020110F00008B146FD1FFC532411DD26231960F5641,2
448,767,2006-05-16 04:01:18,0101000020110F00005CC0F49348C732411779BE4A8F0F5641,2
449,767,2006-05-16 12:01:01,0101000020110F000020B0598F79C83241BE36F684FC0F5641,2
450,767,2006-05-17 00:01:13,0101000020110F0000985919DC3EC732411D87CB29660F5641,2
451,767,2006-05-17 04:02:53,0101000020110F00007E5A7F5F7BC732412CB2C29AC40F5641,2
452,767,2006-05-17 20:01:23,0101000020110F0000A4D666C172C63241630EC2338C0F5641,2
453,767,2006-05-18 00:01:53,0101000020110F0000BB89EF931AC5324199816BE7790F5641,2
455,767,2006-05-19 04:01:24,0101000020110F000051C1C03831C63241F1AE23103F0F5641,2
456,767,2006-05-21 20:01:23,0101000020110F0000BAD410998EC73241801CC3D09B0F5641,2
457,767,2006-05-22 00:01:20,0101000020110F000072ED55E1E4C63241800ACD305D0F5641,2
458,767,2006-05-22 04:01:53,0101000020110F00005D948FBD6AC63241B43076FFBE0F5641,2
459,767,2006-05-22 08:01:54,0101000020110F0000EE43DEA892C63241FD95000C34105641,2
460,767,2006-05-22 12:02:24,0101000020110F0000C7A43B2ACAC7324130F7281030105641,2
365,767,2006-04-25 12:02:26,0101000020110F0000D5064878D3C63241ED5E5388EE0F5641,2
366,767,2006-04-25 16:02:20,0101000020110F0000656E00514BC7324187C62ECBFF0F5641,2
465,767,2006-05-23 12:01:50,0101000020110F0000DDE5A6CB04C732412779205F11105641,2
466,767,2006-05-23 20:01:58,0101000020110F000085ECDD2286C6324178EA366F540F5641,2
468,767,2006-05-24 08:00:55,0101000020110F000033D40FDAF1C83241503A0D41D60F5641,2
469,767,2006-05-24 12:03:08,0101000020110F00000FE6E126DAC83241F7FA62DBD90F5641,2
470,767,2006-05-24 20:01:56,0101000020110F00004326CFA0AAC73241E6108ADA9A0F5641,2
472,767,2006-05-25 04:03:11,0101000020110F0000CF0AB1D41CC832418C1A040EA60F5641,2
473,767,2006-05-25 08:03:11,0101000020110F0000C38DE7BB3DC632416E9A67CD66105641,2
474,767,2006-05-25 12:01:51,0101000020110F000026F54C81BDC53241F8F7DFE8A6105641,0
475,767,2006-05-25 20:02:11,0101000020110F00004760626EE2C632415D2D5C53580F5641,2
476,767,2006-05-26 00:01:48,0101000020110F000093505DE70FC63241BDE799B66D0F5641,2
477,767,2006-05-26 04:00:52,0101000020110F0000C260E553B0C73241BA93FAEDAD0F5641,2
480,767,2006-05-27 04:02:54,0101000020110F0000DCAC6E6E8FC63241077D884CCE0F5641,2
481,767,2006-05-27 20:02:11,0101000020110F0000E6C0DD9AC2C63241E12004D24C0F5641,2
482,767,2006-05-28 00:01:55,0101000020110F00006BAA9B5363C632419ACEED6B670F5641,2
483,767,2006-05-28 04:03:01,0101000020110F0000506D706444C73241CF233139C80F5641,2
485,767,2006-05-29 00:00:54,0101000020110F0000767BBD4F5EC232417EBC42977D0F5641,2
486,767,2006-05-29 04:01:42,0101000020110F0000C438A88BC0C632412039E13DF10F5641,2
487,767,2006-05-29 08:02:51,0101000020110F000030DFF26D46C732416B26008A8D105641,0
489,767,2006-05-29 16:02:48,0101000020110F0000A1796BEA61C83241F730647BC70F5641,2
490,767,2006-05-29 20:02:11,0101000020110F000060EAA51BD0C63241742D75D67A0F5641,2
491,767,2006-05-30 00:00:49,0101000020110F000041086D0F45C732415A4C4914820F5641,2
492,767,2006-05-30 04:03:04,0101000020110F0000656AD8425DC7324115E7E23FC70F5641,2
493,767,2006-05-30 12:01:46,0101000020110F0000E390264D2CC632413392D6CA34105641,2
494,767,2006-05-30 16:02:38,0101000020110F00005AE2D88231C63241353925B013105641,2
495,767,2006-05-31 00:02:54,0101000020110F000081A5E3586EC632418A25C2C03B0F5641,2
496,767,2006-05-31 04:02:30,0101000020110F000098B85D368BC6324182197846B70F5641,2
497,767,2006-05-31 08:02:39,0101000020110F0000A26383DEA2C732419C27EA7CF40F5641,2
498,767,2006-05-31 12:01:23,0101000020110F000006E49E9624C732419016E5DAEF0F5641,2
499,767,2006-05-31 16:02:21,0101000020110F00003B532A853BC732411A7B9F59EF0F5641,2
500,767,2006-06-01 04:01:56,0101000020110F000027018376A5C732414D79FEA5C60F5641,2
501,767,2006-06-01 16:02:05,0101000020110F000022F45C529BC732411B64D69B07105641,2
502,767,2006-06-01 20:02:57,0101000020110F000085F6E24C55C63241290368C4220F5641,2
503,767,2006-06-02 12:01:23,0101000020110F00004851044322C7324122D85D75ED0F5641,2
504,767,2006-06-02 16:02:37,0101000020110F0000B6B952FB26C73241E1ACF1B6F10F5641,2
505,767,2006-06-02 20:01:56,0101000020110F0000AA93F95363C7324196EB6DA0C30F5641,2
507,767,2006-06-03 12:02:25,0101000020110F00008B7FE92034C73241C38B74C1FE0F5641,2
508,767,2006-06-03 16:01:48,0101000020110F0000D76907F405C73241A0AEC72EFC0F5641,2
560,767,2006-06-17 00:03:00,0101000020110F00001AC916BE18C632415C2F76AF5E0F5641,2
511,767,2006-06-04 04:03:05,0101000020110F00005AB23227A6C732417594A0B1E20F5641,2
512,767,2006-06-04 12:01:24,0101000020110F0000EE439C87A5C7324128448248F80F5641,2
513,767,2006-06-04 16:02:18,0101000020110F00008F3224765DC73241639C9C200D105641,2
514,767,2006-06-04 20:02:12,0101000020110F00008432E8BD7BC832412A65826B910F5641,2
515,767,2006-06-05 04:02:43,0101000020110F0000368A72EF6DC63241F74D4EB4C80F5641,2
516,767,2006-06-05 08:01:47,0101000020110F0000A93F2D4CCBC53241E4FCEA894C105641,2
517,767,2006-06-05 12:03:01,0101000020110F00001B4BD41349C63241280E5E1105105641,2
518,767,2006-06-06 00:01:42,0101000020110F0000545DFA32C6C5324187D567BC410F5641,2
519,767,2006-06-06 04:01:24,0101000020110F00006F52A8106FC2324104852ADD880F5641,2
520,767,2006-06-06 08:03:02,0101000020110F0000D36BD4B91BC6324142C8BF15940F5641,2
521,767,2006-06-06 20:00:54,0101000020110F0000F8B715C087C632414E8A24549A0F5641,2
522,767,2006-06-07 00:00:54,0101000020110F0000CCF31A45A3C732412191B66A9A0F5641,2
523,767,2006-06-07 12:02:22,0101000020110F0000458DF8C13DC7324167D19C4BDF0F5641,2
524,767,2006-06-07 20:01:24,0101000020110F00007EC57DF189C632414F1281C58A0F5641,2
525,767,2006-06-08 00:00:54,0101000020110F0000BDA1747F24C632413DB74EFB9C0F5641,2
526,767,2006-06-08 04:00:55,0101000020110F0000998466AC5EC6324195B63C025A0F5641,2
527,767,2006-06-08 20:01:18,0101000020110F000094F879C394C6324102A343065C0F5641,2
529,767,2006-06-09 04:01:58,0101000020110F0000A5C9BDA3A5C6324159ED6D684A0F5641,2
531,767,2006-06-09 20:00:54,0101000020110F0000BFA573E3E4C43241187255A7420F5641,2
532,767,2006-06-10 00:01:42,0101000020110F00009BC10839AFC53241F573B9359F0F5641,2
533,767,2006-06-10 12:01:45,0101000020110F00000F99765513C7324128737F66AF0F5641,2
534,767,2006-06-10 16:02:46,0101000020110F0000F08FEFDC28C73241752943BBE70F5641,2
535,767,2006-06-10 20:01:11,0101000020110F0000E9FF87D278C632419CEFB147620F5641,2
536,767,2006-06-11 00:01:25,0101000020110F0000107DF34E60C532416085E5D16A0F5641,2
537,767,2006-06-11 04:00:54,0101000020110F0000AEE928B302C53241A69798056E0F5641,2
538,767,2006-06-11 08:02:15,0101000020110F0000FFC25D2C71C53241054197412E0F5641,2
539,767,2006-06-11 16:02:25,0101000020110F0000BDFA991228C73241FDA32D5AC20F5641,2
540,767,2006-06-11 20:01:54,0101000020110F0000B0EE923079C632412D8A87B8480F5641,2
541,767,2006-06-12 00:01:39,0101000020110F00005998111BEEC432412666E4FF3A0F5641,2
542,767,2006-06-12 04:02:00,0101000020110F00006C6C9F9F67C632413C5C9F9D5B0F5641,2
543,767,2006-06-12 16:01:48,0101000020110F0000A1A822EA5CC63241AD2D639A450F5641,2
544,767,2006-06-12 20:01:48,0101000020110F000093603F2DC0C532418B4C67674A0F5641,2
545,767,2006-06-13 00:00:54,0101000020110F00003E3DD737DCC53241E0688507560F5641,2
546,767,2006-06-13 04:01:23,0101000020110F00004F5BE19555C33241586939EDDE0F5641,2
547,767,2006-06-13 12:02:34,0101000020110F00002731E7B043C732417C50A92EE90F5641,2
548,767,2006-06-13 16:01:11,0101000020110F0000C6B976FBE5C632412660CBB3580F5641,2
549,767,2006-06-13 20:00:54,0101000020110F00009DD565A045C632415F3CC9C2550F5641,2
552,767,2006-06-14 20:02:29,0101000020110F0000689D0A643EC63241F29B00F64A0F5641,2
553,767,2006-06-15 00:01:24,0101000020110F00006364A81384C632413959F0FC990F5641,2
554,767,2006-06-15 12:02:12,0101000020110F0000C949F6333EC732415B108272E30F5641,2
555,767,2006-06-15 20:01:53,0101000020110F00000A89EE5EF8C5324158439C32490F5641,2
556,767,2006-06-16 00:00:42,0101000020110F00008C678E9EF4C532413B04C8FE630F5641,2
557,767,2006-06-16 04:03:01,0101000020110F00005A5FA88E96C732412D11A0C6A80F5641,2
463,767,2006-05-23 00:01:38,0101000020110F00004EFCC55BBCC53241E58918823D0F5641,2
462,767,2006-05-22 20:01:11,0101000020110F000042E5462759C732413FA86A3E800F5641,2
561,767,2006-06-17 04:01:24,0101000020110F0000343FE5D5C7C53241C857A789760F5641,2
562,767,2006-06-17 20:01:50,0101000020110F0000B5988E97B0C53241EAE76E99500F5641,2
563,767,2006-06-18 00:02:23,0101000020110F00001B5BB659F9C53241E6AC91D24B0F5641,2
565,767,2006-06-18 08:01:49,0101000020110F00005018B5001CC53241863FBD52410F5641,2
566,767,2006-06-18 16:02:53,0101000020110F00005B58DC8CAAC73241EE0F8E2BD40F5641,2
567,767,2006-06-18 20:01:24,0101000020110F0000B6B3B776B8C63241AC9FA92B500F5641,2
568,767,2006-06-19 00:01:24,0101000020110F0000E4A18CADCCC5324187C547A85E0F5641,2
569,767,2006-06-19 08:02:21,0101000020110F0000F5B6FC70B2C63241BEE38E021F105641,2
570,767,2006-06-19 12:01:15,0101000020110F0000F9B6E4420AC73241729048B411105641,2
571,767,2006-06-19 16:02:10,0101000020110F00005247A612D5C63241C6868F49DF0F5641,2
572,767,2006-06-19 20:01:47,0101000020110F0000789A8AFA79C5324167591CAD660F5641,2
573,767,2006-06-20 00:00:53,0101000020110F000094AF78972EC432412CB1FA5A340F5641,2
575,767,2006-06-20 16:02:24,0101000020110F0000B16A73E04DC73241FF60FDBEB80F5641,2
576,767,2006-06-20 20:00:56,0101000020110F00007672233F45C53241521FF1BA330F5641,2
577,767,2006-06-21 00:01:24,0101000020110F0000937C9913C0C53241C92824E0520F5641,2
578,767,2006-06-21 16:02:26,0101000020110F0000E77DF32676C73241BCED1DDCD00F5641,2
579,767,2006-06-21 20:02:04,0101000020110F00003A7758CAF1C43241FF9CDD96370F5641,2
580,767,2006-06-22 00:00:53,0101000020110F00008574FCD671C432416C6905BC260F5641,2
583,767,2006-06-23 04:03:03,0101000020110F000086EBEEC6F5C53241CA3EC063DD0E5641,2
584,767,2006-06-23 20:02:55,0101000020110F0000B1259AC2D5C4324109AE8B91480F5641,2
586,767,2006-06-24 08:01:50,0101000020110F00007CB506ED79C73241E58CB43AC90F5641,2
587,767,2006-06-24 20:01:24,0101000020110F0000C73814A0F2C432417511F0BFFE0E5641,2
589,767,2006-06-25 16:02:08,0101000020110F00005ADEB07443C63241C8A6472E870F5641,2
590,767,2006-06-25 20:00:51,0101000020110F000062A5DDEF62C632418354C848530F5641,2
591,767,2006-06-26 00:01:24,0101000020110F000038567B6541C632411FB58FAA580F5641,2
592,767,2006-06-26 20:01:24,0101000020110F000090824C3C5CC63241010038A34F0F5641,2
593,767,2006-06-27 00:01:46,0101000020110F000039B1EA4E12C632419B23274B580F5641,2
594,767,2006-06-27 04:01:58,0101000020110F0000F04BC3F953C6324164A169585A0F5641,2
595,767,2006-06-27 16:02:16,0101000020110F0000E76CA6C70FC5324107293815340F5641,2
596,767,2006-06-27 20:02:08,0101000020110F00002D02086427C532415E8C79B94A0F5641,2
597,767,2006-06-28 00:01:38,0101000020110F00004477FFC373C4324171442FB97B0F5641,2
598,767,2006-06-28 20:02:15,0101000020110F00000FFBF3D742C632417B71DC48510F5641,2
599,767,2006-06-29 04:01:53,0101000020110F00008ADCBA0400C6324151E335713C0F5641,2
600,767,2006-06-29 20:00:55,0101000020110F0000D522A25ED3C63241387BEF17560F5641,2
601,767,2006-06-30 00:01:51,0101000020110F0000C8AF069076C63241DC8BBF5F560F5641,2
602,767,2006-06-30 04:02:23,0101000020110F0000BB43CC6D70C63241E06D16AD590F5641,2
603,767,2006-06-30 08:01:47,0101000020110F000057A23F6570C632411B16DF7F5B0F5641,2
604,767,2006-06-30 20:00:49,0101000020110F0000B5D46AE823C632418D81D2684D0F5641,2
605,767,2006-07-01 00:00:47,0101000020110F000067FD3D1A1BC63241FC20E899510F5641,2
607,767,2006-07-01 12:01:24,0101000020110F00004C67AB760BC73241C689B1E2AD0F5641,2
608,767,2006-07-01 20:01:47,0101000020110F000049C5D68182C63241D8C92AE1520F5641,2
609,767,2006-07-02 00:00:53,0101000020110F000002E66B5C3AC632416648D740670F5641,2
611,767,2006-07-02 20:01:24,0101000020110F0000A6530DAD24C63241FFA340D2530F5641,2
612,767,2006-07-03 00:01:55,0101000020110F0000A537B3C624C6324120AC109A4D0F5641,2
657,767,2006-07-19 04:00:54,0101000020110F00005451407189C632414322270A9E0F5641,2
614,767,2006-07-03 20:00:55,0101000020110F0000C6C530BD22C632412C76A6C9500F5641,2
615,767,2006-07-04 04:01:41,0101000020110F0000182034A6B6C63241B63A0EC45C0F5641,2
616,767,2006-07-04 12:02:12,0101000020110F000030ED1FA603C732412397C5B9A90F5641,2
617,767,2006-07-04 16:02:32,0101000020110F0000C31D3D0151C73241C36ECE53B70F5641,2
618,767,2006-07-04 20:01:35,0101000020110F0000DCF404813FC63241DB359F8E510F5641,2
619,767,2006-07-05 00:01:41,0101000020110F0000B14FDF352BC63241A888F8FD500F5641,2
620,767,2006-07-06 08:01:27,0101000020110F00004E946BBDABC63241A7E03672560F5641,2
621,767,2006-07-06 12:02:24,0101000020110F0000DFBFDC7995C632418F7F0FA94A0F5641,2
622,767,2006-07-06 16:02:56,0101000020110F00008F7BEB058BC63241E12004D24C0F5641,2
623,767,2006-07-06 20:00:53,0101000020110F000038FAF3FF2CC432416569CA6D2C0F5641,2
624,767,2006-07-07 04:01:23,0101000020110F00002FE600911FC632412FF5D6EE3D0F5641,2
625,767,2006-07-07 08:01:54,0101000020110F00001877E64CB4C6324166AF2B6A450F5641,2
626,767,2006-07-07 20:01:49,0101000020110F0000D10EF2E344C53241B9991D24670F5641,2
628,767,2006-07-08 04:01:42,0101000020110F000025890CF6ABC53241FE612E89590F5641,2
629,767,2006-07-09 20:01:48,0101000020110F00007E4BE79782C43241DBB745E7170F5641,2
630,767,2006-07-10 00:00:54,0101000020110F000001C98DE5C4C53241AEC55FA94F0F5641,2
631,767,2006-07-10 08:03:11,0101000020110F0000EBBBAE029CC63241BBEB1194490F5641,2
633,767,2006-07-10 20:01:54,0101000020110F0000DBF380664FC63241E14CA5615A0F5641,2
634,767,2006-07-11 00:02:54,0101000020110F0000AB9EC4B90FC6324197CBA3795D0F5641,2
635,767,2006-07-11 04:01:38,0101000020110F000047F807D0D1C732414E190B44900F5641,2
636,767,2006-07-11 12:01:48,0101000020110F0000896FB43D11C73241F69ABFF9AE0F5641,2
637,767,2006-07-11 20:01:49,0101000020110F000001CB005C45C6324111ED9941530F5641,2
638,767,2006-07-12 00:01:42,0101000020110F00008ECA4D1A27C6324150F8F4543D0F5641,2
639,767,2006-07-12 04:03:06,0101000020110F000034C488B668C53241606B40E3380F5641,2
640,767,2006-07-12 08:02:41,0101000020110F0000CC32DDAA01C73241E79283E7A60F5641,2
641,767,2006-07-12 12:02:26,0101000020110F000057E3322062C7324125920B4CCD0F5641,2
642,767,2006-07-13 00:01:24,0101000020110F00003312258F27C632415D2B69924C0F5641,2
643,767,2006-07-13 20:03:10,0101000020110F00001E7918EB5EC63241D15E5C565A0F5641,2
644,767,2006-07-14 00:01:11,0101000020110F00004B46E71295C53241C3482D0F4A0F5641,2
645,767,2006-07-14 04:02:11,0101000020110F000024FA8C0BEFC73241F0468F567F0F5641,2
646,767,2006-07-14 16:02:40,0101000020110F0000CFA35E93D6C632414AA8EE2AC40F5641,2
647,767,2006-07-14 20:01:47,0101000020110F0000C5A9D6D622C6324149332F8F430F5641,2
649,767,2006-07-15 08:02:57,0101000020110F00003DD243E76DC73241077D884CCE0F5641,2
650,767,2006-07-15 12:02:14,0101000020110F0000DB8B26C83EC7324177176296BB0F5641,2
651,767,2006-07-16 20:01:07,0101000020110F0000268FA7F09FC6324190ED6321990F5641,2
652,767,2006-07-17 00:00:55,0101000020110F0000E51BFAE620C6324160F3A04E770F5641,2
653,767,2006-07-17 08:03:01,0101000020110F000063ED31E125C73241F03A9328D00F5641,2
559,767,2006-06-16 20:01:53,0101000020110F0000822DC0EB6CC5324181A866913F0F5641,2
658,767,2006-07-19 20:01:21,0101000020110F00008E4B0B9841C432419CE1024E7A0F5641,2
659,767,2006-07-20 00:01:28,0101000020110F0000D964098BC1C3324131787D0F4F0F5641,2
660,767,2006-07-20 04:00:54,0101000020110F0000588110C059C432416D2636EC740F5641,2
662,767,2006-07-23 00:01:57,0101000020110F0000B454200974C6324161F1E335BD0F5641,2
663,767,2006-07-23 08:02:23,0101000020110F00004627E8EF7FC73241F81F7656F30F5641,2
664,767,2006-07-24 08:02:52,0101000020110F0000AB093F0944C732411986151115105641,2
665,767,2006-07-24 16:03:05,0101000020110F00005EEE386B5EC73241CB85AB88B60F5641,2
666,767,2006-07-25 00:03:05,0101000020110F0000B824A4A02DC73241745A3901F70F5641,2
667,767,2006-07-25 08:02:18,0101000020110F00000960140559C732410FFD689F08105641,2
668,767,2006-07-26 00:01:52,0101000020110F00006DA6C6586DC73241011AC25C06105641,2
669,767,2006-07-28 12:01:50,0101000020110F0000F62FA4F8A3C73241C1D01B4AF50F5641,2
670,767,2006-07-29 00:02:22,0101000020110F0000994C70BE71C73241C3469D1C26105641,2
671,767,2006-07-29 08:02:55,0101000020110F0000F5B10EB161C73241705E1CFB0F105641,2
672,767,2006-07-29 12:02:27,0101000020110F0000D14753616DC732417D8A8CC904105641,2
673,767,2006-07-30 00:02:41,0101000020110F00003129FCF676C7324138DC24DA17105641,2
674,767,2006-07-30 20:01:19,0101000020110F0000CA4075245FC7324172670D940C105641,2
675,767,2006-07-31 00:01:23,0101000020110F00004C03BB7D5BC732411C3AA2A90A105641,2
676,767,2006-07-31 12:02:45,0101000020110F00003E396D0801C73241D7C54AC6F30F5641,2
677,767,2006-07-31 16:02:53,0101000020110F0000B94182A11DC73241E175E223D30F5641,2
679,767,2006-08-02 20:02:57,0101000020110F000074DB95E313C632413BED40DEB90F5641,2
680,767,2006-08-03 00:02:12,0101000020110F0000E5160C27D0C632412C8DCAE0BA0F5641,2
